지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),합계 일사량(MJ/m2),평균 전운량(1/10)
121,영월,2020-06-08,24.5,16.7,32.2,,2.6,.9,,1.4
121,영월,2020-06-09,25.6,17.9,34.6,,3.6,.9,,2.3
121,영월,2020-06-10,26.1,18.4,35.7,5.9,3.4,.9,,7.6
121,영월,2020-06-11,25.2,19.9,32.2,5.7,3,.9,,4.6
121,영월,2020-06-12,23.2,19.9,28.2,2.3,2.2,.7,,9.4
121,영월,2020-06-13,25.4,18.8,32.5,.2,3.2,.9,,6.8
121,영월,2020-06-14,23.3,20.6,27.5,2.8,4.7,1.8,,5
121,영월,2020-06-15,21.8,16.2,27.9,,3.9,1.3,,7
121,영월,2020-06-16,22,13.4,30.3,,3.1,1.1,,3.1
121,영월,2020-06-17,22.7,15.5,30.1,,3.1,.9,,7.1
121,영월,2020-06-18,21.1,18.1,24.5,,4,1,,8.8
121,영월,2020-06-19,21.6,16.5,31.6,0,5.4,1.7,,6.8
121,영월,2020-06-20,22.9,16.5,31.8,.2,6.7,1.3,,5.3
121,영월,2020-06-21,24.2,20,33.4,0,5.3,1.1,,6.3
121,영월,2020-06-22,25.4,18.4,36.4,,3.3,.9,,3.8
121,영월,2020-06-23,26.8,19.1,36.8,,4.3,1,,7.6
121,영월,2020-06-24,22.1,18.5,25.7,3.4,5.7,2.2,,9.1
121,영월,2020-06-25,20.6,18.7,23.8,2.5,2.2,.6,,8.3
121,영월,2020-06-26,21.2,19.2,25.2,0,4.3,1.2,,9.5
121,영월,2020-06-27,22.2,18,29.2,.2,2.5,.6,,7.4
121,영월,2020-06-28,23.6,17.6,30.9,,4.3,1.1,,4.1
121,영월,2020-06-29,22.1,18,27.8,12.1,5.3,1.9,,8.4
121,영월,2020-06-30,20.1,17.3,23.3,17.8,5.3,1.5,,6.7
121,영월,2020-07-01,19,16.3,23.2,1.5,2.6,.6,,8.3
121,영월,2020-07-02,22.8,17.1,29.9,,3.9,.9,,6.6
121,영월,2020-07-03,20.7,16.9,27,.5,4.3,1.1,,9
121,영월,2020-07-04,21.2,16,28.5,.7,2.5,.8,,8.3
121,영월,2020-07-05,22.6,17.6,29.4,,2.6,.8,,7.1
121,영월,2020-07-06,23.7,18,31.8,,3.4,.8,,7.3
121,영월,2020-07-07,23.5,20.1,29.1,,3.4,1.1,,6.9
121,영월,2020-07-08,25.2,19.3,33,0,2.8,1,,5.5
121,영월,2020-07-09,26.1,19.3,35,,5,1.8,,4.6
121,영월,2020-07-10,23.8,20.8,29.5,1.8,5.3,1.1,,8.6
121,영월,2020-07-11,24.3,20.8,30.2,,4.2,1.7,,
121,영월,2020-07-12,21.1,17.7,25.8,4.2,4.5,1.5,,
121,영월,2020-07-13,18.3,16.6,19.7,54.4,3.2,1.1,,9.7
121,영월,2020-07-14,19.6,17,22.9,5,4.1,1.5,,8.6
121,영월,2020-07-15,20.1,16.5,25.9,.6,2.2,.6,,5
121,영월,2020-07-16,21.9,17.2,30.5,,5,.8,,5.9
121,영월,2020-07-17,24.1,17.2,32.7,,4.4,1.1,,3.1
121,영월,2020-07-18,23.8,18,32.3,,4.4,1.3,,3.3
121,영월,2020-07-19,23.1,17.8,30.1,.1,4.9,1.5,,8.8
121,영월,2020-07-20,24.7,22,28.3,15.8,3.9,1.5,,9.3
121,영월,2020-07-21,24.6,20.4,30.1,,2.7,.8,,4.9
121,영월,2020-07-22,22.7,20.7,25.7,8.7,2.9,.6,,9.9
121,영월,2020-07-23,20.4,18,22.5,33.4,4.2,1.4,,10
121,영월,2020-07-24,20.7,18.1,23.6,12.3,4.3,1.4,,8.7
121,영월,2020-07-25,22.2,19.6,25.6,8.1,3.6,1,,8.6
121,영월,2020-07-26,23.4,19.4,28.2,.1,3.4,.8,,8.4
121,영월,2020-07-27,22.5,20.2,26.4,3.3,2.8,.7,,10
121,영월,2020-07-28,22.5,20.2,26.3,5.4,3,.5,,9.9
121,영월,2020-07-29,22.4,20.7,26.1,74.7,3,.8,,10
121,영월,2020-07-30,23.4,21.3,26.8,17.8,3.8,.7,,8.3
121,영월,2020-07-31,24.4,20.8,30,,2.5,.7,,6.9
121,영월,2020-08-01,24.6,20.9,28.8,32.7,3.5,.6,,9.6
121,영월,2020-08-02,23.4,22.1,26.4,204.7,2.7,.7,,10
121,영월,2020-08-03,23.1,22.2,25.8,40.8,2.2,.6,,9.9
121,영월,2020-08-04,25.2,22.1,30.8,58.4,3.2,.8,,9.4
121,영월,2020-08-05,23.5,21.9,26.1,32.3,3,.3,,9.3
121,영월,2020-08-06,23.7,21.3,26,49,4,1.2,,9.5
121,영월,2020-08-07,21.8,20.5,25,5.2,2.5,.5,,9.4
121,영월,2020-08-08,21.9,20,23.4,6.7,1.8,.4,,7.9
121,영월,2020-08-09,23.7,21.3,27.1,20.2,2.3,.5,,8.9
121,영월,2020-08-10,23.8,21.8,29.7,29.4,2.5,.5,,8.3
121,영월,2020-08-11,23.7,22.3,26.3,55.9,3.2,.8,,6.4
121,영월,2020-08-12,25.2,21.9,30.6,,2.2,.5,,7.1
121,영월,2020-08-13,26.7,23.7,30.9,,2.6,.6,,8.3
121,영월,2020-08-14,27.5,24.8,30.7,0,4.1,1.7,,7.2
121,영월,2020-08-15,25.8,24.4,28,13.8,2.9,.8,,7.9
121,영월,2020-08-16,26.2,23.5,30.3,,3.5,.7,,6.8
121,영월,2020-08-17,26,22.2,32.3,,2.3,.6,,5.6
121,영월,2020-08-18,26.3,22.8,31.8,,2.2,.6,,2.8
121,영월,2020-08-19,25.7,22.2,31.8,,2.5,.6,,2.5
121,영월,2020-08-20,26.4,22,32.6,,1.9,.6,,2.5
121,영월,2020-08-21,26.1,22.9,32.8,,4.8,.8,,6.4
121,영월,2020-08-22,24.6,20.3,29.9,34.7,3,.9,,9.3
121,영월,2020-08-23,23.5,20.1,29.4,.5,2.6,.9,,4.6
121,영월,2020-08-24,25.2,20,32,0,2.3,.7,,5.3
121,영월,2020-08-25,26.9,22.1,34.3,,2.7,.8,,4.1
121,영월,2020-08-26,27.2,22.7,33.4,1.1,7.1,2.7,,7.1
121,영월,2020-08-27,26.5,24.2,32.1,4.7,8.9,2.5,,8.8
121,영월,2020-08-28,26.4,24,32.5,3.4,3.8,.8,,8.5
121,영월,2020-08-29,25.5,23.4,31.6,11.7,3.9,.7,,7.8
121,영월,2020-08-30,25,23.3,31.3,1.3,4.3,.8,,7.8
121,영월,2020-08-31,24.2,20.8,29.3,,3.7,1.5,,7
121,영월,2020-09-01,23.4,18.5,29,.4,2.4,.8,,6
121,영월,2020-09-02,23.5,22.2,26.1,20.5,4.7,1,,10
121,영월,2020-09-03,23,20,25.5,35.4,8.7,3.6,,7.6
121,영월,2020-09-04,21,16.5,26.6,,4.8,1.1,,4.3
121,영월,2020-09-05,19,16.2,22.5,0,3.9,.9,,9.6
121,영월,2020-09-06,18.8,15.7,23.5,10.7,4.6,1.8,,10
121,영월,2020-09-07,19.6,16,22.6,32.1,6,2.1,,8.8
121,영월,2020-09-08,21.5,17.2,25.3,.3,5.8,2.5,,6.4
121,영월,2020-09-09,19.8,16.8,25.1,17,3.4,.8,,7.1
121,영월,2020-09-10,20.1,16.6,25.8,,1.8,.5,,6.4
121,영월,2020-09-11,19.4,16.1,23.4,1.3,4.6,1.3,,9.4
121,영월,2020-09-12,18.8,16.6,21.8,13.3,4.6,1.4,,8.6
121,영월,2020-09-13,19.2,14.9,25.1,,2.2,.7,,6.1
121,영월,2020-09-14,19.2,15.9,24.8,,2.7,.6,,6.5
121,영월,2020-09-15,20.6,16.2,27.2,,1.9,.7,,5.6
121,영월,2020-09-16,20,18.1,26.1,6.6,2.2,.4,,7.6
121,영월,2020-09-17,19.7,17.7,22.7,0,2,.7,,9.5
121,영월,2020-09-18,18.5,14.5,23,,3.8,1,,6.1
121,영월,2020-09-19,16.2,12.6,21.9,2,2.4,.4,,3.6
121,영월,2020-09-20,16,11.1,23.2,,4,1,,1
121,영월,2020-09-21,15.7,9.1,23.7,,2.3,.7,,5.4
121,영월,2020-09-22,16,11.5,24.3,,4.6,1.5,,6.4
121,영월,2020-09-23,16.5,10.5,22.5,,4.2,1.3,,8.5
121,영월,2020-09-24,17.5,12.9,24.6,,6,1.7,,6
121,영월,2020-09-25,16.5,12.3,23.2,,4.1,1.3,,6.9
121,영월,2020-09-26,17,12.9,23.4,,4.8,1.5,,5.8
121,영월,2020-09-27,16.5,12,25.3,,3.5,1,,1.6
121,영월,2020-09-28,16.1,10.2,24.8,,1.8,.6,,3.9
121,영월,2020-09-29,16.1,10.9,23.9,,2.1,.4,,7.5
121,영월,2020-09-30,17.2,12.6,24.6,,1.6,.5,,6.1
121,영월,2020-10-01,17.6,12.3,24.9,,2.7,.5,,6.1
121,영월,2020-10-02,18.8,15.2,23.6,,3.8,.9,,8
121,영월,2020-10-03,16.5,15.4,19.3,10.3,1.6,.4,,9.9
121,영월,2020-10-04,16.7,11.9,20.3,.1,4.7,1.4,,8.9
121,영월,2020-10-05,11,5.2,17.4,,4,1.2,,2.3
121,영월,2020-10-06,11.3,6.2,19.2,,2.6,.7,,4.5
121,영월,2020-10-07,13.8,7.3,21.6,,4.8,1.3,,6.5
121,영월,2020-10-08,13.6,8.1,22.3,,6.2,1.7,,.4
121,영월,2020-10-09,15,7.4,23.1,,6.8,2.2,,4.4
121,영월,2020-10-10,13.3,7.7,20.3,,5.3,1.2,,7.5
121,영월,2020-10-11,13.9,7.3,19.3,0,1.7,.5,,6.4
121,영월,2020-10-12,14.9,11.7,22.6,,4,.7,,6.1
121,영월,2020-10-13,11.7,7.4,18.6,,2.8,.8,,6.9
121,영월,2020-10-14,10.1,5.9,18.7,.1,3.9,.6,,5.9
121,영월,2020-10-15,10.7,4.9,19.2,,2,.5,,6.8
121,영월,2020-10-16,9.9,4.1,16,,1.3,.3,,7.1
121,영월,2020-10-17,10.5,6,19.5,,2.7,.7,,3
121,영월,2020-10-18,9.8,3.6,19.1,,2.4,.7,,2.4
121,영월,2020-10-19,11.3,5.1,21.3,,2.2,.6,,2.1
121,영월,2020-10-20,11.4,4.9,21.8,,1.9,.5,,2.6
121,영월,2020-10-21,10,5.7,14.8,,2.2,.3,,7.5
121,영월,2020-10-22,11.7,8.3,16.7,,2.5,.7,,6
121,영월,2020-10-23,8.1,2.4,14.2,,4,1.3,,0
121,영월,2020-10-24,6.1,-.9,13.7,,4.2,1.2,,.1
121,영월,2020-10-25,8.6,-.5,19.4,,3.3,.7,,3
121,영월,2020-10-26,9.7,1.4,19.3,,2,.5,,2.4
121,영월,2020-10-27,10.6,3.8,20.3,,3.3,.5,,1.4
121,영월,2020-10-28,11.6,5.7,19.7,,4,.8,,4.4
121,영월,2020-10-29,8.1,.2,17.5,,3.1,.6,,3.3
121,영월,2020-10-30,9.6,.9,20.2,,3.8,1,,1.3
121,영월,2020-10-31,9.6,2.8,17.7,,2.6,.6,,7.4
121,영월,2020-11-01,11,9.5,12.4,1.4,1.5,.4,,9.4
121,영월,2020-11-02,9.7,3.4,16.3,,4.5,1,,3.3
121,영월,2020-11-03,4.9,.8,8.7,.6,6.3,2.3,,1.1
121,영월,2020-11-04,2.9,-3.7,10.6,,3.4,1,,0
121,영월,2020-11-05,6.1,-3.7,16.3,,2.4,.4,,4.3
121,영월,2020-11-06,10.9,6.3,17.9,,3.3,.6,,8.3
121,영월,2020-11-07,13.2,9,20.5,,4.6,1.5,,3.9
121,영월,2020-11-08,8.5,3.4,15.6,,6.2,1.8,,0
121,영월,2020-11-09,5.2,-2.4,10.7,,5.1,1.4,,1.3
121,영월,2020-11-10,5.3,-1,12.6,,3.4,.9,,0
121,영월,2020-11-11,5.8,-2,16.2,,1.8,.4,,.1
121,영월,2020-11-12,6.9,-1.4,18,,2.1,.5,,1.1
121,영월,2020-11-13,7.8,-.1,17.4,,2.2,.4,,.5
121,영월,2020-11-14,8.3,.2,17.9,,1.8,.3,,4.1
121,영월,2020-11-15,8.7,1.8,17.3,,3.8,.8,,1.8
121,영월,2020-11-16,10.6,2.2,19.9,,4.1,.9,,2.5
121,영월,2020-11-17,12.5,4.9,21.9,0,2.7,.3,,6.9
121,영월,2020-11-18,14.7,12.5,17.1,3,3,.3,,9.1
121,영월,2020-11-19,15.3,9.7,22.2,31.7,5.4,2.3,,9.5
121,영월,2020-11-20,5.5,3.7,9.8,,4.6,2.3,,9.1
121,영월,2020-11-21,6.1,-1.3,13.4,,4.8,1.1,,4.8
121,영월,2020-11-22,7,4.9,9.5,1.7,4.5,1.4,,9
121,영월,2020-11-23,2.2,-1.6,6.8,,2.9,1,,0
121,영월,2020-11-24,2.8,-2.4,8.9,,1.6,.4,,8.5
121,영월,2020-11-25,2.6,-2.3,10.1,,5.3,.9,,4
121,영월,2020-11-26,4.1,-1.6,12.2,,1.7,.4,,7.4
121,영월,2020-11-27,4.5,1,8.8,,4.7,1.6,,6.5
121,영월,2020-11-28,.7,-1.7,5.6,,4.3,1.2,,3.4
121,영월,2020-11-29,.8,-4,5.1,,5,1.2,,3.6
121,영월,2020-11-30,-.4,-5.3,5.5,,4.1,1,,.1
121,영월,2020-12-01,-.3,-7.4,7.1,,1.9,.5,,3.5
121,영월,2020-12-02,1.1,-2.3,5.9,,2.4,.5,,6.5
121,영월,2020-12-03,0,-5.4,6.6,,5.1,1,,1.8
121,영월,2020-12-04,-2.1,-7.6,4.9,,3.3,.7,,.4
121,영월,2020-12-05,-.7,-8.3,7.5,,3.2,.7,,3.1
121,영월,2020-12-06,1.1,-4.6,8.6,,3.5,.8,,1.4
121,영월,2020-12-07,1.7,-3,7.4,,5.4,1.3,,3.8
121,영월,2020-12-08,-1.3,-6.4,4.8,,2.5,.8,,1
121,영월,2020-12-09,-1.4,-9,7.5,,2,.4,,4.9
121,영월,2020-12-10,3.1,-.4,9,,3.2,.6,,5.3
121,영월,2020-12-11,3.1,-1.7,9.5,,3.1,.5,,7.9
121,영월,2020-12-12,2.7,-1.9,7.3,,4.4,1.6,,1.8
121,영월,2020-12-13,-2.2,-4.8,.9,8.6,3.4,.8,,6
121,영월,2020-12-14,-7.3,-11.2,-4.2,,4.8,2.1,,2.6
121,영월,2020-12-15,-10.1,-16.6,-4.3,,3.3,1.3,,1.9
121,영월,2020-12-16,-10.3,-17.2,-3.5,,4.2,.9,,.6
121,영월,2020-12-17,-9.4,-17.4,-1.6,,3.2,.7,,3.9
121,영월,2020-12-18,-3.7,-9.6,2.5,.1,3.4,.8,,5
121,영월,2020-12-19,-6.5,-12.5,-.3,,4.3,.8,,.9
121,영월,2020-12-20,-6.8,-14,.9,,3,.5,,0
121,영월,2020-12-21,-5,-13.2,3.4,,2.9,.6,,.1
121,영월,2020-12-22,-3.4,-9.5,3.6,0,1.5,.3,,4.8
121,영월,2020-12-23,-.1,-6.5,6.1,,2.6,.5,,8.1
121,영월,2020-12-24,3.4,-.3,6.6,0,5.6,2.3,,2.4
121,영월,2020-12-25,-1.5,-5.4,2.6,,5.1,1.6,,.3
121,영월,2020-12-26,-.5,-6.1,6.4,,3,.5,,5.6
121,영월,2020-12-27,1.6,-2.8,9.1,,1.1,.2,,7.8
121,영월,2020-12-28,3.1,-1.4,11.6,0,1.2,.3,,4.8
121,영월,2020-12-29,.6,-3.7,7.3,1.3,4.3,.8,,7.6
121,영월,2020-12-30,-8.3,-11.3,-.5,,4.4,2.5,,3
121,영월,2020-12-31,-8.7,-14.9,-2.9,,3.3,1.2,,.3
127,충주,2020-01-01,-3.8,-9.7,-1.7,,1,.2,,7
127,충주,2020-01-02,0,-2.1,2.7,,2.3,.4,,
127,충주,2020-01-03,-.2,-4.2,5.5,,4.1,1.1,,1.6
127,충주,2020-01-04,-1.8,-7.1,6.5,,2.8,.8,,.9
127,충주,2020-01-05,-1.9,-7.5,5.5,,1.6,.6,,4.4
127,충주,2020-01-06,2,-3.8,5.3,3.3,4.7,1.9,,10
127,충주,2020-01-07,8,5,13.8,48,4.4,1.9,,9.8
127,충주,2020-01-08,3.8,1.3,12.3,3.2,7.5,3.1,,8.5
127,충주,2020-01-09,-.2,-4,3.3,,4.1,2.2,,3.4
127,충주,2020-01-10,-2,-5.5,4.1,0,1.9,.6,,5.3
127,충주,2020-01-11,-1.4,-6.4,4.7,,2,.6,,4.8
127,충주,2020-01-12,-.2,-2.3,2.7,,4.4,1.7,,4.1
127,충주,2020-01-13,-1.6,-6.4,2,,5.1,2.1,,3.8
127,충주,2020-01-14,-3.4,-8,2.9,,2.2,.8,,2.9
127,충주,2020-01-15,-3.6,-7.9,2.7,,3.5,1.1,,1.1
127,충주,2020-01-16,-3.3,-8.4,3.2,,1.9,.6,,6.1
127,충주,2020-01-17,-2.6,-7.6,4.6,,1.9,.5,,5.1
127,충주,2020-01-18,-1.2,-5.7,6,,3,.8,,4.1
127,충주,2020-01-19,-.3,-5,5.9,0,5.5,.8,,6.8
127,충주,2020-01-20,.9,-2.9,5.8,0,5.6,2.1,,3.9
127,충주,2020-01-21,-2.3,-8.4,5,,2.8,.9,,1.8
127,충주,2020-01-22,.7,-3,3.9,,2.1,.4,,9.5
127,충주,2020-01-23,3.4,-1.4,11.7,,2.2,.8,,6.8
127,충주,2020-01-24,1.3,-4.2,10.2,,1.5,.6,,4.3
127,충주,2020-01-25,2.3,-2.8,9.6,,1.6,.6,,8.3
127,충주,2020-01-26,4.7,-2.3,11.3,,4.7,1.8,,7.9
127,충주,2020-01-27,5.4,2.7,7.7,5.5,5.8,2.8,,10
127,충주,2020-01-28,4.8,1.2,9.1,.1,4.1,.6,,7.8
127,충주,2020-01-29,4,-2.4,10.3,0,4.6,1.3,,6.1
127,충주,2020-01-30,4.4,-1.3,9.5,0,4,1.4,,8
127,충주,2020-01-31,3,0,6.9,.1,2.7,1.1,,6.9
127,충주,2020-02-01,1.3,-1.9,6.5,,3.6,.8,,7.3
127,충주,2020-02-02,.9,-2.8,6,,2.7,.7,,5.3
127,충주,2020-02-03,.1,-5.3,4.5,,5,2.1,,2.4
127,충주,2020-02-04,-1.4,-8.9,4.9,.8,3.8,1.2,,3.1
127,충주,2020-02-05,-6.2,-9.9,-.5,.1,4.6,2.6,,.6
127,충주,2020-02-06,-6.6,-13,.8,,2.1,.8,,1
127,충주,2020-02-07,-3.1,-9.9,2.5,,3.3,.9,,4
127,충주,2020-02-08,0,-4.9,4.6,,4.4,1.7,,2.8
127,충주,2020-02-09,-2,-8.9,4.3,,4.1,1.1,,.8
127,충주,2020-02-10,2.4,-2,10.1,,3.2,.9,,1.9
127,충주,2020-02-11,3.8,-5,14.4,,1.8,.7,,2.8
127,충주,2020-02-12,5.8,3.5,7.8,12,2.3,.5,,8.5
127,충주,2020-02-13,7.6,2.5,13.4,.2,3.4,1.1,,4.4
127,충주,2020-02-14,5,2,12.3,,1.6,.5,,5.1
127,충주,2020-02-15,8.5,.1,15.6,.5,5.1,1.4,,6.1
127,충주,2020-02-16,.1,-4,8.1,9.7,6.4,3.1,,7.9
127,충주,2020-02-17,-4.6,-6.9,-1.9,.2,5.9,3.5,,8.1
127,충주,2020-02-18,-4.2,-10,1.7,,3.7,1.5,,1.1
127,충주,2020-02-19,-.6,-7.6,6.8,,1.9,.7,,5
127,충주,2020-02-20,2.5,-3.6,11,,1.8,.6,,1
127,충주,2020-02-21,4.8,-2.6,12.6,1.3,2,.6,,7.6
127,충주,2020-02-22,4.8,1,9.1,3.8,9.3,3.6,,4.4
127,충주,2020-02-23,1.3,-4.9,8,,4,1.5,,0
127,충주,2020-02-24,4.7,-4.4,13.3,,2,.7,,3.9
127,충주,2020-02-25,6.1,3.7,7.9,29.4,5.8,2.1,,9.6
127,충주,2020-02-26,6.4,.2,11.9,0,2.8,.9,,5.1
127,충주,2020-02-27,5.5,.9,10.1,0,3.7,1.9,,5
127,충주,2020-02-28,2.9,-.7,4.8,3.9,2.9,.4,,7
127,충주,2020-02-29,6.2,1.8,12.2,,2.1,.7,,2.1
127,충주,2020-03-01,5.9,-.5,12.2,,4.9,1.3,,7.8
127,충주,2020-03-02,4.2,1.1,8.6,,4.1,2.1,,3.4
127,충주,2020-03-03,6,-2.2,13.3,0,4.1,1.4,,6.1
127,충주,2020-03-04,2.5,-.4,7.5,,7.2,3.5,,7.1
127,충주,2020-03-05,1,-3,7.4,,3.7,1.8,,1.9
127,충주,2020-03-06,2,-6.2,10.6,,1.9,.7,,2.8
127,충주,2020-03-07,4.4,-2.1,11.4,,3.7,.9,,6.9
127,충주,2020-03-08,6.9,-2.3,17.5,,2.5,.8,,.1
127,충주,2020-03-09,8.9,-.9,16.8,.2,3.2,.9,,6.5
127,충주,2020-03-10,6.6,3.2,8.8,12.7,4.9,1.8,,7.3
127,충주,2020-03-11,3.3,-1.2,8.4,,6.3,2.8,,0
127,충주,2020-03-12,4.9,-4.1,15,,5.1,1.3,,0
127,충주,2020-03-13,5.7,-1.4,11.9,,4.8,1.8,,5.3
127,충주,2020-03-14,4,-4.5,10.3,,5.3,2.2,,2.9
127,충주,2020-03-15,4.1,1,10,,7.7,3.1,,5.3
127,충주,2020-03-16,3.1,-4.1,10.6,,4.2,1.4,,0
127,충주,2020-03-17,4.4,-2,10.7,0,3,.8,,4.9
127,충주,2020-03-18,7.7,-2,17.8,,4,1.1,,.1
127,충주,2020-03-19,8.4,3.2,15.8,,8.4,4.4,,3.9
127,충주,2020-03-20,7.9,-.3,16.3,,5.3,2.1,,.1
127,충주,2020-03-21,12.5,.6,22,,4.5,1.2,,6
127,충주,2020-03-22,12.2,4.8,19,,5.4,2.2,,2.4
127,충주,2020-03-23,9.2,.3,17.6,,5,1.8,,.1
127,충주,2020-03-24,9.1,.4,18,,2.8,1,,0
127,충주,2020-03-25,11.6,1.4,21.2,,2.6,.9,,2.6
127,충주,2020-03-26,14,4.5,22.1,0,4,1.4,,7.5
127,충주,2020-03-27,11.4,5.9,14.8,7.8,4.7,1.6,,6.6
127,충주,2020-03-28,6.6,1,12.4,,3.1,1.2,,7
127,충주,2020-03-29,7.6,-1.7,15.4,,4.2,1.3,,4.4
127,충주,2020-03-30,10.4,3,18.2,,2.8,1.1,,2.5
127,충주,2020-03-31,10.8,1.6,19.8,,3.3,1,,4.8
127,충주,2020-04-01,10.6,5,19.1,,6.3,1.7,,5.5
127,충주,2020-04-02,8.3,-.3,17.1,,4.4,1.5,,0
127,충주,2020-04-03,8.5,-.6,17.9,,4.7,1.7,,0
127,충주,2020-04-04,7.5,1.2,15.6,,5.4,1.9,,2.3
127,충주,2020-04-05,5.7,-3.1,14.6,,4.4,1.6,,0
127,충주,2020-04-06,8.4,-2.3,17.4,,4.1,1.6,,3.1
127,충주,2020-04-07,10.7,1,19.2,,5,1.9,,2
127,충주,2020-04-08,8.3,1.5,15.5,,6.1,2.3,,0
127,충주,2020-04-09,8.2,-.4,16.3,,4.2,1.6,,1.9
127,충주,2020-04-10,10.1,2.9,16,,3.9,1.2,,6
127,충주,2020-04-11,9.3,2.4,15.2,,3.5,1.4,,5.9
127,충주,2020-04-12,8.4,.3,15.8,,6.1,2.4,,4.6
127,충주,2020-04-13,9.4,1.2,18.5,,5,1.9,,3.9
127,충주,2020-04-14,11.2,.6,21.7,,4.3,1.6,,1.8
127,충주,2020-04-15,11.7,1.8,21.3,,2.9,1.1,,6.5
127,충주,2020-04-16,14.9,5.5,22.7,,5.5,2.3,,2.3
127,충주,2020-04-17,12.1,9.1,16.5,6.4,5.2,2.1,,7.3
127,충주,2020-04-18,12.6,8.3,19.1,5.8,3.7,1.3,,4.9
127,충주,2020-04-19,10.9,7.5,15,13.4,5,1.7,,8.4
127,충주,2020-04-20,10.1,7.1,14.6,.2,4.8,1.9,,7.9
127,충주,2020-04-21,7.2,2.7,12.2,,7.8,4,,6.4
127,충주,2020-04-22,6.2,2.7,9.8,.1,7.3,4.1,,6.3
127,충주,2020-04-23,7.4,.1,14,,7.2,3.3,,3.1
127,충주,2020-04-24,9.8,.4,16.6,,7.5,3.1,,1.5
127,충주,2020-04-25,15.1,7.5,22.3,,8.7,3.3,,3.1
127,충주,2020-04-26,11.1,4,18.1,,4.1,1.7,,2.8
127,충주,2020-04-27,10.8,2.3,17.6,,6.3,1.7,,4.1
127,충주,2020-04-28,12,2.1,21.6,,4.9,1.7,,.8
127,충주,2020-04-29,14.3,5.4,23.6,,3,1.3,,.3
127,충주,2020-04-30,16,4.6,25.6,,4.6,1.4,,.9
127,충주,2020-05-01,21.5,14.6,29.6,,4.7,1.6,,3.8
127,충주,2020-05-02,21,16.3,26.5,0,4.1,.9,,8.5
127,충주,2020-05-03,17.9,14.1,21.3,2.8,4.7,1.8,,7.3
127,충주,2020-05-04,19.6,13.4,27.2,,4.3,1.4,,6.5
127,충주,2020-05-05,15.5,11.3,22.7,5.8,4,1,,7.3
127,충주,2020-05-06,18.4,12.1,26.6,,3.4,1.4,,3.1
127,충주,2020-05-07,18.3,10.1,24.8,,4.9,2.3,,5
127,충주,2020-05-08,18.2,9.1,25.5,2.2,4.1,1.5,,7.5
127,충주,2020-05-09,16.1,13.1,18.7,12.1,5.2,2.1,,7.9
127,충주,2020-05-10,14.5,11.1,18.4,2.2,2.9,1.1,,7.3
127,충주,2020-05-11,17.7,12,24.5,0,5.2,2,,6.9
127,충주,2020-05-12,15.6,11,22.1,1.1,6,2.6,,4.4
127,충주,2020-05-13,15,6.4,23.5,,5.8,2.1,,.1
127,충주,2020-05-14,18.5,8.1,27.1,,3,1,,8
127,충주,2020-05-15,16.1,14.8,20.4,17.3,4.9,2.4,,9
127,충주,2020-05-16,18.3,14.8,22.4,,2.8,.8,,8.5
127,충주,2020-05-17,21.3,15.5,27.3,,2.7,1,,5.1
127,충주,2020-05-18,20.3,14.8,25.7,53.7,7,2.5,,7.8
127,충주,2020-05-19,12.3,7.1,15.9,6.3,4.2,1.4,,6.5
127,충주,2020-05-20,11.8,5,17,,2.3,1,,5.8
127,충주,2020-05-21,15.9,6.6,22.4,,3,1.1,,3.8
127,충주,2020-05-22,18.4,13.1,24.1,0,4.2,2.1,,8
127,충주,2020-05-23,20,15.1,26.4,0,3.4,1.6,,4.4
127,충주,2020-05-24,19.2,13.5,24.2,6.1,5.1,1.9,,7
127,충주,2020-05-25,15.6,11.2,19.8,,2.2,.9,,8.6
127,충주,2020-05-26,18.1,13.3,24.6,0,3.8,1.5,,6.6
127,충주,2020-05-27,17.9,13.1,24.6,0,3.4,1.7,,4.1
127,충주,2020-05-28,17.5,10.6,25,.1,3.2,1.2,,5.1
127,충주,2020-05-29,19.8,11.5,27,,2.9,1.2,,2.9
127,충주,2020-05-30,21.4,12.3,29.1,,3.1,1.1,,2.3
127,충주,2020-05-31,21.6,13.3,29,0,3.6,1.5,,5
127,충주,2020-06-01,19.7,13.8,26.3,1,6.2,2.8,,5.3
127,충주,2020-06-02,18.8,11.6,25.3,,6.9,1.1,,8.8
127,충주,2020-06-03,21.8,17,28.2,.4,3,1,,5.1
127,충주,2020-06-04,25,19.6,30.5,,4.4,1.9,,3.1
127,충주,2020-06-05,24.1,20.1,29.9,,3.3,1.4,,4.9
127,충주,2020-06-06,23.7,17,30.1,,3.5,1.8,,4
127,충주,2020-06-07,22.7,17.7,29,,2.9,1.2,,4
127,충주,2020-06-08,24.9,18.3,31.7,,3.2,1.1,,1.1
127,충주,2020-06-09,26,18.1,33.8,,3.1,1.2,,2.3
127,충주,2020-06-10,25.7,19,33.7,31,5.8,1.2,,6.6
127,충주,2020-06-11,25.4,20.7,31.6,7.9,3.3,1.1,,5
127,충주,2020-06-12,23.6,20.5,27.8,1.4,3.1,.8,,9.6
127,충주,2020-06-13,25,19.7,32.5,2.9,5,1.6,,6.3
127,충주,2020-06-14,23.9,20.8,28.3,7.5,5.4,2.1,,6.3
